SchoolYear,County_Name,District_BEDS_Code,District_Name,School_BEDS_Code,Location_Name,Public_Immigrant_Student_Cnt
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060001,BROOKS HILL SCHOOL,58
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060002,JOHANNA PERRIN MIDDLE SCHOOL,16
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060004,MARTHA BROWN MIDDLE SCHOOL,s
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060006,JEFFERSON AVENUE SCHOOL,s
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060007,MINERVA DELAND SCHOOL,9
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060008,NORTHSIDE SCHOOL,s
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060009,FAIRPORT SENIOR HIGH SCHOOL,25
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060010,DUDLEY SCHOOL,s
06/30/2019,MONROE,261301060000,FAIRPORT CSD,261301060777,HB - FAIRPORT CSD,s
06/30/2019,MONROE,261313030000,EAST ROCHESTER UFSD,261313030002,EAST ROCHESTER JUNIOR-SENIOR HS,5
06/30/2019,MONROE,261401060000,PITTSFORD CSD,261401060001,ALLEN CREEK SCHOOL,9
06/30/2019,MONROE,261401060000,PITTSFORD CSD,261401060002,JEFFERSON ROAD SCHOOL,s
06/30/2019,MONROE,261401060000,PITTSFORD CSD,261401060005,MENDON CENTER ELEMENTARY SCHOOL,15
06/30/2019,MONROE,261401060000,PITTSFORD CSD,261401060006,PITTSFORD SUTHERLAND HIGH SCHOOL,8
06/30/2019,MONROE,261401060000,PITTSFORD CSD,261401060010,PITTSFORD-MENDON HIGH SCHOOL,5
06/30/2019,MONROE,261401060000,PITTSFORD CSD,261401060011,CALKINS ROAD MIDDLE SCHOOL,6
06/30/2019,MONROE,261501060000,CHURCHVILLE-CHILI CSD,261501060002,CHESTNUT RIDGE ELEMENTARY SCHOOL,13
06/30/2019,MONROE,261501060000,CHURCHVILLE-CHILI CSD,261501060004,CHURCHVILLE-CHILI SENIOR HIGH SCHOOL,5
06/30/2019,MONROE,261501060000,CHURCHVILLE-CHILI CSD,261501060006,FAIRBANKS ROAD ELEMENTARY SCHOOL,8
06/30/2019,MONROE,261501060000,CHURCHVILLE-CHILI CSD,261501060008,CHURCHVILLE-CHILI MIDDLE SCHOOL,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010002,SCHOOL 2-CLARA BARTON,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010003,SCHOOL 3-NATHANIEL ROCHESTER,13
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010004,SCHOOL 4-GEORGE MATHER FORBES,7
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010005,SCHOOL 5-JOHN WILLIAMS,99
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010007,SCHOOL 7-VIRGIL GRISSOM,33
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010008,SCHOOL 8-ROBERTO CLEMENTE,14
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010009,SCHOOL 9-DR MARTIN LUTHER KING JR,9
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010010,DR WALTER COOPER ACADEMY,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010012,ANNA MURRAY-DOUGLASS ACADEMY,53
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010015,SCHOOL 15-CHILDREN'S SCHOOL OF ROCHE,69
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010016,SCHOOL 16-JOHN WALTON SPENCER,5
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010017,SCHOOL 17-ENRICO FERMI,7
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010019,SCHOOL 19-DR CHARLES T LUNSFORD,10
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010020,SCHOOL 20-HENRY LOMB SCHOOL,7
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010022,SCHOOL 22-LINCOLN SCHOOL,14
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010023,SCHOOL 23-FRANCIS PARKER,11
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010025,SCHOOL 25-NATHANIEL HAWTHORNE,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010028,SCHOOL 28-HENRY HUDSON,13
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010029,SCHOOL 29-ADLAI E STEVENSON,16
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010033,SCHOOL 33-AUDUBON,15
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010034,SCHOOL 34-DR LOUIS A CERULLI,27
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010035,SCHOOL 35-PINNACLE,15
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010039,SCHOOL 39-ANDREW J TOWNSON,5
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010042,SCHOOL 42-ABELARD REYNOLDS,11
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010043,SCHOOL 43-THEODORE ROOSEVELT,24
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010044,SCHOOL 44-LINCOLN PARK,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010045,SCHOOL 45-MARY MCLEOD BETHUNE,8
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010046,SCHOOL 46-CHARLES CARROLL,15
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010050,SCHOOL 50-HELEN BARRETT MONTGOMERY,71
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010052,SCHOOL 52-FRANK FOWLER DOW,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010054,SCHOOL 54-FLOWER CITY COMM SCHOOL,12
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010057,SCHOOL 57-EARLY CHLDHD SCHOOL,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010058,SCHOOL 58-WORLD OF INQUIRY SCHOOL,16
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010061,EAST UPPER HIGH SCHOOL,27
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010066,JAMES MONROE HIGH SCHOOL,39
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010067,JOSEPH C WILSON MAGNET HIGH SCH,61
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010068,JOSEPH C WILSON FOUNDATION ACADEMY,26
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010069,SCHOOL WITHOUT WALLS,5
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010073,NORTHEAST COLLEGE PREP HIGH SCHOOL,14
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010074,SCHOOL OF THE ARTS,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010089,NORTHWEST COLLEGE PREP HIGH SCHOOL,8
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010095,EDISON CAREER AND TECHNOLOGY HIGH,70
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010097,VANGUARD COLLEGIATE HIGH SCHOOL,50
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010101,INTEGRATED ARTS AND TECH HIGH SCHOOL,72
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010102,ROCHESTER EARLY COLLEGE INTERNA HS,20
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010103,LEADERSHIP ACADEMY FOR YOUNG MEN,25
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010105,EAST LOWER SCHOOL,s
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010106,RISE COMMUNITY SCHOOL,11
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010666,PK - ROCHESTER CITY SD,41
06/30/2019,MONROE,261600010000,ROCHESTER CITY SD,261600010888,HI - ROCHESTER CITY SD,s
06/30/2019,MONROE,261600860910,ROCHESTER ACADEMY CHARTER SCHOOL,261600860910,ROCHESTER ACADEMY CHARTER SCHOOL,6
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060002,ETHEL K FYLE ELEMENTARY SCHOOL,29
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060004,MONICA B LEARY ELEMENTARY SCHOOL,25
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060005,DAVID B CRANE ELEMENTARY SCHOOL,57
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060006,FLOYD S WINSLOW ELEMENTARY SCHOOL,33
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060012,EMMA E SHERMAN ELEMENTARY SCHOOL,29
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060013,RUSH-HENRIETTA SENIOR HIGH SCHOOL,25
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060014,CHARLES H ROTH JR HIGH SCHOOL,17
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060015,HENRY V BURGER JUNIOR HIGH SCHOOL,14
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060016,MARY K VOLLMER ELEMENTARY SCHOOL,11
06/30/2019,MONROE,261701060000,RUSH-HENRIETTA CSD,261701060666,PK - RUSH-HENRIETTA CSD,12
06/30/2019,MONROE,261801060000,BROCKPORT CSD,261801060002,GINTHER ELEMENTARY SCHOOL,s
06/30/2019,MONROE,261801060000,BROCKPORT CSD,261801060003,BROCKPORT HIGH SCHOOL,s
06/30/2019,MONROE,261801060000,BROCKPORT CSD,261801060004,BARCLAY ELEMENTARY SCHOOL,s
06/30/2019,MONROE,261801060000,BROCKPORT CSD,261801060005,A D OLIVER MIDDLE SCHOOL,s
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060002,DEWITT ROAD ELEMENTARY SCHOOL,s
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060003,KLEM ROAD NORTH ELEMENTARY SCHOOL,20
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060004,PLANK ROAD NORTH ELEMENTARY SCHOOL,10
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060006,STATE ROAD ELEMENTARY SCHOOL,5
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060007,SPRY MIDDLE SCHOOL,12
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060009,WEBSTER-SCHROEDER HIGH SCHOOL,11
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060010,WILLINK MIDDLE SCHOOL,s
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060011,PLANK ROAD SOUTH ELEMENTARY SCHOOL,s
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060013,KLEM ROAD SOUTH ELEMENTARY SCHOOL,12
06/30/2019,MONROE,261901060000,WEBSTER CSD,261901060014,SCHLEGEL ROAD ELEMENTARY SCHOOL,s
06/30/2019,MONROE,262001040000,WHEATLAND-CHILI CSD,262001040003,WHEATLAND-CHILI HIGH SCHOOL,s
06/30/2019,MONROE,262001040000,WHEATLAND-CHILI CSD,262001040004,T J CONNOR ELEMENTARY SCHOOL,s
06/30/2019,MONROE,269200000000,MONROE 2-ORLEANS BOCES,269200000000,MONROE 2-ORLEANS BOCES,s
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010003,WILLIAM H BARKLEY MICROSOCIETY,s
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010006,R J MCNULTY ACADEMY,9
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010009,WILBUR H LYNCH LITERACY ACADEMY,12
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010010,AMSTERDAM HIGH SCHOOL,17
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010018,WILLIAM B TECLER ARTS IN EDUCATION,s
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010019,MARIE CURIE INST OF ENGIN AND COMM,7
06/30/2019,MONTGOMERY,270100010000,AMSTERDAM CITY SD,270100010666,PK - AMSTERDAM CITY SD,s
06/30/2019,MONTGOMERY,270301040000,CANAJOHARIE CSD,270301040003,CANAJOHARIE MIDDLE SCHOOL,s
06/30/2019,MONTGOMERY,270601040000,FONDA-FULTONVILLE CSD,270601040001,FONDA-FULTONVILLE K-4 SCHOOL,s
06/30/2019,MONTGOMERY,270601040000,FONDA-FULTONVILLE CSD,270601040002,FONDA-FULTONVILLE SENIOR HIGH SCHOOL,s
06/30/2019,MONTGOMERY,270601040000,FONDA-FULTONVILLE CSD,270601040003,FONDA-FULTONVILLE 5-8 SCHOOL,s
06/30/2019,MONTGOMERY,270701040000,FORT PLAIN CSD,270701040001,HARRY HOAG SCHOOL,s
06/30/2019,MONTGOMERY,270701040000,FORT PLAIN CSD,270701040003,FORT PLAIN JUNIOR-SENIOR HIGH SCHOOL,s
06/30/2019,NASSAU,280100010000,GLEN COVE CITY SD,280100010001,DEASY SCHOOL,31
06/30/2019,NASSAU,280100010000,GLEN COVE CITY SD,280100010003,CONNOLLY SCHOOL,30
06/30/2019,NASSAU,280100010000,GLEN COVE CITY SD,280100010004,GRIBBIN SCHOOL,29
06/30/2019,NASSAU,280100010000,GLEN COVE CITY SD,280100010005,LANDING SCHOOL,19
06/30/2019,NASSAU,280100010000,GLEN COVE CITY SD,280100010007,GLEN COVE HIGH SCHOOL,128
06/30/2019,NASSAU,280100010000,GLEN COVE CITY SD,280100010008,ROBERT M FINLEY MIDDLE SCHOOL,62
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030001,JOSEPH MCNEIL SCHOOL,161
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030002,DAVID PATERSON SCHOOL,125
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030003,JACKSON MAIN ELEMENTARY SCHOOL,103
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030004,BARACK OBAMA ELEMEN SCHOOL,130
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030007,HEMPSTEAD HIGH SCHOOL,1051
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030008,MARSHALL SCHOOL,22
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030009,JACKSON ANNEX SCHOOL,127
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030010,ALVERTA B GRAY SCHULTZ MIDDLE SCH,385
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030011,FRONT STREET ELEMENTARY SCHOOL,107
06/30/2019,NASSAU,280201030000,HEMPSTEAD UFSD,280201030016,PROSPECT ELEMENTARY SCHOOL,115
06/30/2019,NASSAU,280201860934,ACADEMY CHARTER SCHOOL,280201860934,ACADEMY CHARTER SCHOOL,92
06/30/2019,NASSAU,280201860947,EVERGREEN CHARTER SCHOOL,280201860947,EVERGREEN CHARTER SCHOOL,9
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030003,CALIFORNIA AVENUE ELEMENTARY SCHOOL,43
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030004,GRAND AVENUE ELEMENTARY SCHOOL,11
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030005,NORTHERN PARKWAY ELEMENTARY SCHOOL,38
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030006,SMITH STREET ELEMENTARY SCHOOL,21
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030007,WALNUT STREET ELEMENTARY SCHOOL,26
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030008,LAWRENCE ROAD MIDDLE SCHOOL,34
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030009,TURTLE HOOK MIDDLE SCHOOL,61
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030010,UNIONDALE HIGH SCHOOL,341
06/30/2019,NASSAU,280202030000,UNIONDALE UFSD,280202030777,HB - UNIONDALE UFSD,s
06/30/2019,NASSAU,280202861142,ACADEMY CHARTER SCHOOL-UNIONDALE,280202861142,ACADEMY CHARTER SCHOOL-UNIONDALE,s
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030001,BARNUM WOODS SCHOOL,13
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030002,BOWLING GREEN SCHOOL,16
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030003,MCVEY ELEMENTARY SCHOOL,22
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030006,PARKWAY SCHOOL,19
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030008,CLARKE MIDDLE SCHOOL,7
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030009,WOODLAND MIDDLE SCHOOL,25
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030010,W TRESPER CLARKE HIGH SCHOOL,5
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030011,EAST MEADOW HIGH SCHOOL,39
06/30/2019,NASSAU,280203030000,EAST MEADOW UFSD,280203030012,MEADOWBROOK ELEMENTARY SCHOOL,18
06/30/2019,NASSAU,280204020000,NORTH BELLMORE UFSD,280204020004,PARK AVENUE SCHOOL,s
06/30/2019,NASSAU,280204020000,NORTH BELLMORE UFSD,280204020005,SAW MILL ROAD SCHOOL,s
06/30/2019,NASSAU,280204020000,NORTH BELLMORE UFSD,280204020006,JOHN G DINKELMEYER SCHOOL,8
06/30/2019,NASSAU,280204020000,NORTH BELLMORE UFSD,280204020007,MARTIN AVENUE ELEMENTARY SCHOOL,s
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030001,EAST BROADWAY SCHOOL,s
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030002,ABBEY LANE SCHOOL,9
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030009,SUMMIT LANE SCHOOL,s
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030010,WISDOM LANE MIDDLE SCHOOL,s
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030011,NORTHSIDE SCHOOL,10
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030013,JONAS E SALK MIDDLE SCHOOL,11
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030015,DIVISION AVENUE SENIOR HIGH SCHOOL,s
06/30/2019,NASSAU,280205030000,LEVITTOWN UFSD,280205030016,GEN DOUGLAS MACARTHUR SENIOR HS,16
06/30/2019,NASSAU,280206030000,SEAFORD UFSD,280206030003,SEAFORD HARBOR SCHOOL,s
06/30/2019,NASSAU,280206030000,SEAFORD UFSD,280206030006,SEAFORD SENIOR HIGH SCHOOL,s
06/30/2019,NASSAU,280207020000,BELLMORE UFSD,280207020002,SHORE ROAD SCHOOL,s
06/30/2019,NASSAU,280207020000,BELLMORE UFSD,280207020003,WINTHROP AVENUE SCHOOL,s
06/30/2019,NASSAU,280207020000,BELLMORE UFSD,280207020004,REINHARD EARLY CHILDHOOD CENTER,s
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030002,CENTENNIAL AVENUE ELEMENTARY SCHOOL,47
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030003,ULYSSES BYAS ELEMENTARY SCHOOL,41
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030004,WASHINGTON ROSE SCHOOL,69
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030005,ROOSEVELT HIGH SCHOOL,145
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030009,ROOSEVELT MIDDLE SCHOOL,36
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030777,HB - ROOSEVELT UFSD,s
06/30/2019,NASSAU,280208030000,ROOSEVELT UFSD,280208030888,HI - ROOSEVELT UFSD,s
06/30/2019,NASSAU,280208860024,ROOSEVELT CHILDREN'S ACAD CHARTER SC,280208860024,ROOSEVELT CHILDREN'S ACAD CHARTER SC,s
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030001,ARCHER STREET SCHOOL,83
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030002,BAYVIEW AVENUE SCHOOL,57
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030003,CAROLINE G ATKINSON SCHOOL,107
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030004,COLUMBUS AVENUE SCHOOL,27
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030005,LEO F GIBLYN SCHOOL,64
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030006,JOHN W DODD MIDDLE SCHOOL,105
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030007,FREEPORT HIGH SCHOOL,379
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030009,NEW VISIONS ELEMENTARY SCHOOL,50
06/30/2019,NASSAU,280209030000,FREEPORT UFSD,280209030666,PK - FREEPORT UFSD,28
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030001,BROOKSIDE ELEMENTARY SCHOOL,11
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030004,LENOX ELEMENTARY SCHOOL,8
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030005,MEADOW ELEMENTARY SCHOOL,19
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030007,PLAZA ELEMENTARY SCHOOL,16
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030010,STEELE ELEMENTARY SCHOOL,23
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030012,BALDWIN MIDDLE SCHOOL,39
06/30/2019,NASSAU,280210030000,BALDWIN UFSD,280210030013,BALDWIN SENIOR HIGH SCHOOL,63
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030002,SCHOOL 2,11
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030003,SCHOOL 3,s
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030005,SCHOOL 5,7
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030007,SCHOOL 9E-BOARDMAN ELEM SCHOOL,s
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030008,SCHOOL 8,s
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030009,SCHOOL 9M-OCEANSIDE MIDDLE SCHOOL,11
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030010,SCHOOL 7-OCEANSIDE SENIOR HS,17
06/30/2019,NASSAU,280211030000,OCEANSIDE UFSD,280211030016,SCHOOL 6-KINDERGARTEN CTR,s
06/30/2019,NASSAU,280212030000,MALVERNE UFSD,280212030001,DAVISON AVENUE INTERMEDIATE SCHOOL,13
06/30/2019,NASSAU,280212030000,MALVERNE UFSD,280212030002,MAURICE W DOWNING PRIMARY SCHOOL,15
06/30/2019,NASSAU,280212030000,MALVERNE UFSD,280212030005,MALVERNE SENIOR HIGH SCHOOL,17
06/30/2019,NASSAU,280212030000,MALVERNE UFSD,280212030006,HOWARD T HERBER MIDDLE SCHOOL,5
06/30/2019,NASSAU,280213020000,VALLEY STREAM 13 UFSD,280213020001,JAMES A DEVER SCHOOL,6
06/30/2019,NASSAU,280213020000,VALLEY STREAM 13 UFSD,280213020002,HOWELL ROAD SCHOOL,27
06/30/2019,NASSAU,280213020000,VALLEY STREAM 13 UFSD,280213020003,WHEELER AVENUE SCHOOL,22
06/30/2019,NASSAU,280213020000,VALLEY STREAM 13 UFSD,280213020004,WILLOW ROAD SCHOOL,10
06/30/2019,NASSAU,280214030000,HEWLETT-WOODMERE UFSD,280214030001,FRANKLIN EARLY CHILDHOOD CENTER,13
06/30/2019,NASSAU,280214030000,HEWLETT-WOODMERE UFSD,280214030002,HEWLETT ELEMENTARY SCHOOL,s
06/30/2019,NASSAU,280214030000,HEWLETT-WOODMERE UFSD,280214030003,OGDEN ELEMENTARY SCHOOL,12
06/30/2019,NASSAU,280214030000,HEWLETT-WOODMERE UFSD,280214030006,WOODMERE MIDDLE SCHOOL,14
06/30/2019,NASSAU,280214030000,HEWLETT-WOODMERE UFSD,280214030007,GEORGE W HEWLETT HIGH SCHOOL,31
06/30/2019,NASSAU,280215030000,LAWRENCE UFSD,280215030002,LAWRENCE PRIMARY SCHOOL-#2 SCHOOL,55
06/30/2019,NASSAU,280215030000,LAWRENCE UFSD,280215030005,LAWRENCE ELEMENTARY SCHOOL-BROADWAY,64
06/30/2019,NASSAU,280215030000,LAWRENCE UFSD,280215030007,LAWRENCE SENIOR HIGH SCHOOL,174
06/30/2019,NASSAU,280215030000,LAWRENCE UFSD,280215030008,LAWRENCE MIDDLE SCHOOL-BROADWAY CAMP,57
06/30/2019,NASSAU,280216020000,ELMONT UFSD,280216020001,ALDEN TERRACE SCHOOL,28
06/30/2019,NASSAU,280216020000,ELMONT UFSD,280216020002,CLARA H CARLSON SCHOOL,92
06/30/2019,NASSAU,280216020000,ELMONT UFSD,280216020003,COVERT AVENUE SCHOOL,57
06/30/2019,NASSAU,280216020000,ELMONT UFSD,280216020004,DUTCH BROADWAY SCHOOL,72
06/30/2019,NASSAU,280216020000,ELMONT UFSD,280216020006,GOTHAM AVENUE SCHOOL,48
06/30/2019,NASSAU,280216020000,ELMONT UFSD,280216020007,STEWART MANOR SCHOOL,18
06/30/2019,NASSAU,280217020000,FRANKLIN SQUARE UFSD,280217020001,JOHN STREET SCHOOL,8
06/30/2019,NASSAU,280217020000,FRANKLIN SQUARE UFSD,280217020003,POLK STREET SCHOOL,20
06/30/2019,NASSAU,280217020000,FRANKLIN SQUARE UFSD,280217020004,WASHINGTON STREET SCHOOL,19
06/30/2019,NASSAU,280218030000,GARDEN CITY UFSD,280218030001,HEMLOCK SCHOOL,s
06/30/2019,NASSAU,280218030000,GARDEN CITY UFSD,280218030003,LOCUST SCHOOL,s
06/30/2019,NASSAU,280218030000,GARDEN CITY UFSD,280218030004,STRATFORD AVENUE SCHOOL,s
06/30/2019,NASSAU,280218030000,GARDEN CITY UFSD,280218030005,STEWART SCHOOL,s
06/30/2019,NASSAU,280218030000,GARDEN CITY UFSD,280218030006,GARDEN CITY MIDDLE SCHOOL,5
06/30/2019,NASSAU,280218030000,GARDEN CITY UFSD,280218030007,GARDEN CITY HIGH SCHOOL,14
06/30/2019,NASSAU,280219030000,EAST ROCKAWAY UFSD,280219030001,RHAME AVENUE ELEMENTARY SCHOOL,s
06/30/2019,NASSAU,280219030000,EAST ROCKAWAY UFSD,280219030002,EAST ROCKAWAY JUNIOR-SENIOR HIGH SCH,12
06/30/2019,NASSAU,280219030000,EAST ROCKAWAY UFSD,280219030004,CENTRE AVENUE ELEMENTARY SCHOOL,6
06/30/2019,NASSAU,280220030000,LYNBROOK UFSD,280220030001,KINDERGARTEN CENTER,s
06/30/2019,NASSAU,280220030000,LYNBROOK UFSD,280220030002,MARION STREET SCHOOL,s
06/30/2019,NASSAU,280220030000,LYNBROOK UFSD,280220030003,WAVERLY PARK SCHOOL,s
06/30/2019,NASSAU,280220030000,LYNBROOK UFSD,280220030004,WEST END SCHOOL,11
06/30/2019,NASSAU,280220030000,LYNBROOK UFSD,280220030005,LYNBROOK NORTH MIDDLE SCHOOL,10
